ra,dec,type,tstart,duration,logM_BH,agn_targets_csv_index
77.68958333333333,16.49888888888889,AGN_low,29250000.0,7776000.0,6.8758704193865,10
345.815,8.873888888888889,AGN_low,17323200.0,7776000.0,6.9562496954585,85
176.31666666666666,79.68138888888889,AGN_low,25966800.0,7776000.0,5.8581534541882,45
284.5045833333333,48.83972222222222,AGN_low,43884000.0,7776000.0,6.7052971596677,80
286.3579166666666,42.461111111111116,AGN_low,42310800.0,7776000.0,6.9131072782868,81
203.97374999999997,-34.29555555555555,AGN_low,9262800.0,7776000.0,6.2954429045582,61
205.5345833333333,35.65416666666667,AGN_low,39178800.0,7776000.0,6.6597272991008,62
189.91416666666666,-5.344166666666666,AGN_low,37756800.0,7776000.0,6.9116114044693,56
193.05166666666665,-13.414722222222222,AGN_low,2174400.0,7776000.0,6.4072244398512,59
180.3095833333333,-3.6780555555555554,AGN_low,5626800.0,7776000.0,6.2115659647516,46
184.61041666666665,29.81277777777778,AGN_low,34207200.0,7776000.0,6.8223119728463,51
186.4533333333333,33.54694444444444,AGN_low,4748400.0,7776000.0,5.4492402200198,53
180.79,44.53138888888889,AGN_low,35967600.0,7776000.0,5.8907226866257,47
184.47916666666663,58.65972222222222,AGN_low,29610000.0,7776000.0,6.1330294510786,50
144.25416666666663,1.0952777777777778,AGN_low,30276000.0,7776000.0,6.4072715054733,32
155.87749999999997,19.865000000000002,AGN_low,35514000.0,7776000.0,6.6844060194741,36
171.40083333333328,54.3825,AGN_low,32619600.0,7776000.0,6.6722533181423,41
68.29624999999999,5.354444444444444,AGN_med,62208000.0,15552000.0,7.7446762628144,8
295.6691666666666,-10.323611111111111,AGN_med,9547200.0,15552000.0,7.0379310357926,82
232.82541666666665,7.457777777777778,AGN_med,3448800.0,15552000.0,7.035250524376,70
214.49791666666664,25.136666666666667,AGN_med,32734800.0,15552000.0,7.6917847190622,66
323.11583333333334,10.13861111111111,AGN_med,43599600.0,15552000.0,7.4329003998152,84
1.5812499999999998,20.202777777777776,AGN_med,15789600.0,15552000.0,7.2301112487166,0
33.639583333333334,-0.7666666666666667,AGN_med,17733600.0,15552000.0,7.5697305594379,5
174.75708333333333,-37.73861111111111,AGN_med,266400.0,15552000.0,7.0792187026611,42
233.96791666666664,57.902499999999996,AGN_med,28800.0,15552000.0,7.2773542981047,71
219.0920833333333,58.79416666666666,AGN_med,30294000.0,15552000.0,7.5861615593629,69
182.6358333333333,39.405833333333334,AGN_med,29390400.0,15552000.0,7.3743304012819,48
185.85041666666666,2.6791666666666667,AGN_med,31104000.0,15552000.0,7.5514618031661,52
188.01499999999996,20.158055555555553,AGN_med,30675600.0,15552000.0,7.7584760967472,55
88.72333333333333,46.43944444444444,AGN_med,62208000.0,15552000.0,7.2875262276629,12
104.90874999999998,54.196666666666665,AGN_med,62208000.0,15552000.0,7.2483938995888,14
115.63666666666666,49.80972222222222,AGN_med,62208000.0,15552000.0,7.611874989336,15
115.96666666666665,27.211111111111112,AGN_med,62208000.0,15552000.0,7.9119796407206,16
278.76416666666665,32.69638888888888,AGN_high,0.0,62208000.0,8.8474780085165,78
311.04041666666666,-10.723611111111111,AGN_high,0.0,62208000.0,8.0489481680308,83
245.04708333333326,17.407777777777778,AGN_high,0.0,62208000.0,8.6668434593768,75
255.35333333333327,51.82222222222222,AGN_high,0.0,62208000.0,8.7856792935025,76
20.94083333333333,-58.80583333333333,AGN_high,0.0,62208000.0,8.298946723557,4
217.27749999999997,1.285,AGN_high,0.0,62208000.0,9.0069126652219,68
197.4458333333333,8.33,AGN_high,0.0,62208000.0,8.5368580535686,60
213.45124999999996,44.00388888888889,AGN_high,0.0,62208000.0,8.5394022177103,65
187.27791666666664,2.0524999999999998,AGN_high,0.0,62208000.0,8.838866956526,54
2.629166666666666,10.975,AGN_high,0.0,62208000.0,8.0666340212884,1
7.306666666666666,13.2675,AGN_high,0.0,62208000.0,8.4868203378724,2
13.717083333333331,25.427222222222223,AGN_high,0.0,62208000.0,8.4617279122457,3
243.48833333333326,65.71944444444445,AGN_high,0.0,62208000.0,8.3389279875215,74
149.2183333333333,41.25611111111111,AGN_high,0.0,62208000.0,8.3333438617531,33
79.0475,-0.14972222222222223,AGN_high,0.0,62208000.0,8.0680222899781,11
280.53749999999997,79.7713888888889,AGN_high,0.0,62208000.0,8.7106503754466,79
127.92375000000001,52.755,AGN_high,0.0,62208000.0,9.8693991458772,23
